provider,amount_raw_wei,amount_normalized_18d
0x9d2eb671c5dae369588d89ef2fdbbf83b6b9c1d1,5405617153133904646582,5405.617153133904646582
0x6b3de22ec227d168dfaee06f1fc629b49eb73e60,5391620000000000000000,5391.62
0xc5592d99441b3d4035404225f148cda63c76b538,5371219767156847309081,5371.219767156847309081
0x7fa11089a560ac0b19db7a90d4742f0e8a0c17ae,5236094610629852473780,5236.09461062985247378
0xb72c8b8d74086da39f108905443e1ebde4622833,5199810000000000000000,5199.81
0x1684901d955bace992e9aac71f2c9c7f2740e8c1,5000000000000000000000,5000
0xc8c0342dbe53cf8b12d46edca7b77cd71d6884d8,5000000000000000000000,5000
0x9473710b9b10c929ccc559e0631d79b7cc353987,4778489761317526039857,4778.489761317526039857
0xbbb990f914e0b0223ad49d9778eaa7a1014a2cb0,4567987757398912765966,4567.987757398912765966
0xdbd791adb51901c68e0b0e0cbd05a1ed2f14ca74,4475936423431105000000,4475.936423431105
0xaa0445568a566fcd905b49ed6d91a47edd15519c,4210172150150482256648,4210.172150150482256648
0xc9c9077be44b06ff3ce957d72149c65128f14331,4195000000000000000000,4195
0x828fc83a6231cc3d32edf13ecb834570f6040856,4000000000000000000000,4000
0x7d87c22e5a259d80d35b75e6fb841efccc2e7abc,3945000000000000000000,3945
0x7e23677b7b83f6e81d9137813f279e73e70be97c,3942350183615997143216,3942.350183615997143216
0xad59b03e636bd52d8ed1eece56a49d8eac327883,3592613332115644407619,3592.613332115644407619
0x8e4dd80ac6fdee8343866f622bacb1b1f88a250b,3480040747912782093672,3480.040747912782093672
0x1e8efa373a2535aa6e9cf279c93d41f24ae40d73,3432910000000000000000,3432.91
0x4ee4792aaff6f01d8be31e451500f7ee542f543b,3372671193680213664521,3372.671193680213664521
0x5ce8ebb7cef96821c7cc4f1bdf79ca78d62d8b5d,3351160121742646390973,3351.160121742646390973
0x4b2186342b17aae11d2222dcaec6b59f8766181c,3340458847367568344743,3340.458847367568344743
0x73084bc4aaa7936852b2751ad3e65a76f080f51e,3329668706704606167863,3329.668706704606167863
0x34dccfae06202d1167797870679fc1fb9ef7a523,3210572494486326684296,3210.572494486326684296
0x188dbdfd65efb8b27716c04f86c72313e6b3f96d,3133183206388751925248,3133.183206388751925248
0x68774a38142d6d8fd582d9d5b02521a8b0e54803,3113327913744895731122,3113.327913744895731122
0x3a41751dc94ef66256e6a54ef3c3c74cd314c339,3051236353483058994029,3051.236353483058994029
0x2085e510fe72beb47035a45936b8aa1bbb172e89,3022939762467795943206,3022.939762467795943206
0xe5a219746e84af8b6e475df8d85bbd46494a2a3a,3000000000000000000000,3000
0x98227b71131cd03bb87b9a300dc55df0c6bf4ab0,3000000000000000000000,3000
0xc7ffa5070a1cdb10dfcc6cc20a59d24c3fb54e05,2915746763273715899523,2915.746763273715899523
0x2dc88c74058ff2d8dc4b186c92667d185825df7c,2879683693856321099888,2879.683693856321099888
0xa2eb1faadbbe2f37ed46888e4fe696e91db6ab27,2851977930000000000000,2851.97793
0x9b3dc6e22269b7d9a24c177906b32441daae146b,2801879691386574803057,2801.879691386574803057
0x8b932f5e9b62bba7fc468396dd628ae2dd88cf33,2726919608146150555243,2726.919608146150555243
0x03b76647464cf57255f20289d2501417a5ec457e,2647258440000000000000,2647.25844
0xa33dabaeaade1c376f0d928aceef9460a6e3032f,2606705306085583219729,2606.705306085583219729
0xc5af9aa4d88a71407790a646d5d9f564a22e27a2,2539256036117429808925,2539.256036117429808925
0x963fa9f63b33f93c5e78a317f7d9a9ff39e60fa6,2500000000000000000000,2500
0xf3e976268298ceb042806275c47dd47d6455d526,2500000000000000000000,2500
0x7c5361f5bb5e2bb123c95e69bed331f3b0b8f094,2463685343984560378851,2463.685343984560378851
0xc03d4853e3f8de2d2d7c22d5b456dc3f0c2cdace,2436821729504465419774,2436.821729504465419774
0x67c8ac3b42b0bd9186112212cc1df705f6aec904,2400318500182845367990,2400.31850018284536799
0x02d8e999efb0c8f5b37278432e0415c0d53c4c5e,2327215418508133667492,2327.215418508133667492
0xddd54d4d71ff9ad625d8e90dc6ddeafeeb5632ba,2310405631960245866654,2310.405631960245866654
0xef52f55116badd0b2f00af07421f6d57bbb98f22,2303714934089383677712,2303.714934089383677712
0x7c9597508ea3a27d53600b180e23f4913a60fd31,2301166780372766559495,2301.166780372766559495
0xf45657c5bd61adc30b7827bc2852e8cbecc9711b,2297430868937070805894,2297.430868937070805894
0x3906e7e1f36e6f79cc417d6cad102f857455e568,2271711872739562490197,2271.711872739562490197
0x4b2cda7501f5c1968891fd73f6bbc82aabddc779,2264915000000000000000,2264.915
0xff4f88c59ed94d8706ce92a043693ca875947d1d,2219694092560584024516,2219.694092560584024516
0xff2c13a2d71a4d3b70f4086dc17b4aa6c075efde,2134380000000000000000,2134.38
0x4eb05370f947e57bd02e9e84599c593f38b7fd04,2080376198470433592342,2080.376198470433592342
