Address,Raw Amount,Formatted Amount (6 decimals)
0x92155042728019eCda012b0a9EFAd60917FA5262,8347205,8.347205
0x5e3B9856064A3F684764Fe4125Dfb4fd340cf739,8256557,8.256557
0xa3af98D93AAb102572EAE5C56D27Efc0c8937563,8249827,8.249827
0x0e8539842c2B9E545acE5c201e7dB1800F6ddb8A,8209254,8.209254
0x7268cF8979bD3bD1bF91128257074c0DEDCfaD6D,8167260,8.167260
0xFA58AA58Cd7179A57dB64B10431d25ce8E49fd39,8158594,8.158594
0xa4420EbBCE47B452FF68D0ffa4EFc8CAc75655EB,8030500,8.030500
0x4111e3e3A2C668b6975934525a59d7B5895F07A2,7971544,7.971544
0xB78994Cb15815d77A0320Dbe8196F113043E70D1,7956838,7.956838
0x59855b8D7b581a5A1081dAef50a90Ea4F752a9Ba,7906152,7.906152
0x6b485CA6B2Ecc63d5B9FEcC04cb4e678542E171a,7895500,7.895500
0x19206f03068Ec1fa140380A3a9eC8CeE2A15AeeA,7893810,7.893810
0x6821ec1FCd40Ad5268D3B5607E49441d4E7EB4e7,7860569,7.860569
0x4c689018D571302001BA9e41CB7c1546fD0A434b,7848657,7.848657
0x78B3367B0F547Cd16Bac453F788956AfcE92447B,7762400,7.762400
0x3a14AF457029C95F5E02D2c2eAB3d98d43189aFF,7658266,7.658266
0x26455E9Ead4192942EB84c907F72A634Cfae92Ca,7649187,7.649187
0xaD59b03E636Bd52D8eD1EecE56A49d8eaC327883,7635400,7.635400
0x6580ceD474f8B7B93eAA9289199d48F319C7E8Bf,7630736,7.630736
0x3929AeeFd4256F5CaA2737Ef93712DE5433051D6,7630736,7.630736
0x407c469e549Bf59bFcA07B6FDd91B0136aD27772,7602876,7.602876
0x43347f49A40A375b98B6A780611D69FfCc2D1E86,7560271,7.560271
0x1280cfEa89a214B490C202fA22688813DF8d8c04,7539927,7.539927
0x27695E90DA960F0192c6C9d43e4F9df55C5c997f,7489166,7.489166
0x18409509614D9aE1D27797e65eBa4D9cEf7c3e7C,7448058,7.448058
0x638dB4Ec10B5Da4B42Bfb5e0633421D6D031D296,7358853,7.358853
0x60fB4B046b07cE529fb93598286339873d26DD0C,7357121,7.357121
0x5005C899bd72e7A332b47De0614299F165BF9F71,7253823,7.253823
0xcb0B99284784d9e400b1020b01Fc40FF193D3540,7111356,7.111356
0xBAcd5E61B6460944cD9f6CCf16BE7da782835a5a,7098724,7.098724
0xF5817bA7013339268A95Ab2FC2C7B840A7A72a61,7069093,7.069093
0x05035Fcb727904535d10046899b776d323520cEd,7037734,7.037734
0xc898BFD859624967d24Bb87Ed2931601B3b12145,7025875,7.025875
0x6d8D103cf08a90d032b86A27Ba6aCb7E60eC1db6,6943746,6.943746
0x8fa7e79cCE3375CE70d1D44Ceb28F9A63b78b479,6931926,6.931926
0xE38515429566A891B81688c63f7B23d2A1e010E6,6918691,6.918691
0x91298ac9156028945369E3717b91b00c017155e8,6885012,6.885012
0x6e3De4f0e93345A41B8b258b1D0992f2Ca87E3A8,6883785,6.883785
0x59F2e6b43d2beedbD1C38859C8940c80539b1A61,6867039,6.867039
0x44f829ccbdC9c15cA84D4FD3f00C4682C35f228e,6766293,6.766293
0x3408be8849B96A52edB1143C11075f31006B2883,6720933,6.720933
0x1f500D4e13b5b371479Bde5BDecCD20d3f5a82B5,6690516,6.690516
0xe19B12fA99163Ae8F9918b52e5c50ca43430e2d0,6642518,6.642518
0x2f2504A8116E65b9B393B83b41c076AaE7c9aB83,6626178,6.626178
0x09B41E3Bbb3c66f0874ffA2b62Ea4298c41B4F83,6626178,6.626178
0x54c816ca5d5A89fC8444C92E970F4404Fbc2A3f3,6626178,6.626178
0x7D2cFd768645631E731F180f4562810C49dd553D,6611770,6.611770
0x4b28B2DF3698dFE38CC3B8f210A79977Ef69dE60,6606736,6.606736
0x7A3Ca3dD97770DfaFEA77e1Ed6d6D82D481a2557,6602061,6.602061
0x402b118Dd530030bA1992a4061A5d7F89991B826,6566329,6.566329
0xe2ddB71db45557CcD710a07520791706793b9cD9,6566329,6.566329
0xA2eB1faadBBe2F37ED46888e4FE696e91DB6ab27,6544093,6.544093
0xbF41F3173c91cdcBa6bE8F2053D0b518de4aEC48,6526293,6.526293
0x1e857bF05cec1bd14785a2b63751E143e882a451,6504889,6.504889
0xe80aa1abC2D4693010C3fa5b786A84937cd693B4,6469983,6.469983
0x459aB0A4E3355CCc369FD23f639D266AdB8eCEBe,6431821,6.431821
0xbD741C05344B3EcDc0e039e12dD466d420640A74,6395764,6.395764
0x6D61Eb14F576be8e9c48d0d41d809D86534C6479,6386657,6.386657
0x44B0FFc1BA12fc041794e4971D0D754b71955012,6344340,6.344340
0x9685861F46B68c0f1B39bdbBA11d2b98af4f7815,6334814,6.334814
0xFb69250E9D1E483EF7B84C17aA2b7f891B39C452,6334036,6.334036
0x3b637Ae7EC6D3E64f31E414B082D4b72Eabd1F93,6328394,6.328394
0xe89a5D5B7Ed752625991a2D4F12208fAa4Db6b57,6319820,6.319820
0x0Fd2fb6d9878EB5C9cAa4d3B315bA5Cfa983966E,6318553,6.318553
0xc79E095B55f7f6694fcDEE258B23F43acFfD0dFB,6317988,6.317988
0xaa0400795Aa109c5B1D4673d9B24630181474070,6293371,6.293371
0xD4066a2dE6e8085d0C228B5609561B6140F399bF,6273076,6.273076
0x1225345114682f1e375E3e54E753bfefdE6A7345,6257227,6.257227
0x5c59Eb50ff62326331745403852c4b0dFb824795,6230104,6.230104
0xa8cC7525151D91BD0230E2CBAA7d52Cb94272b25,6199246,6.199246
0x9531cd30cF15cA2e6fC6A230d42D355c968a5e18,6140237,6.140237
0x16C1FdBf064633aee44ADd10e3Bf34CeFEbBf9f5,6139934,6.139934
0xEb00Af6FE0eeD4425bB48CF516d85e5EdB08D6be,6105356,6.105356
0x26174f7b4CA9D4303EaD4F0C47A41AD3793aAB79,6073889,6.073889
0x32681689A8d5eD6daf57d3Cc3DfBb7A827e41634,6033284,6.033284
0x275Da555121DAB14D6006F454Ed3c0E237788836,6013352,6.013352
0x65Aeb5172F7602E3e36711AccCc81B926954D32d,6010679,6.010679
0xbaf4105d1a194E3fe790d0744d6eC69140D6a1ab,5983841,5.983841
0x8F3bc259e0939747A0E0CB7EfFE1eDffD8982828,5975426,5.975426
0xD59586b52f6F8c90C04c2B9718bE7b2ac7D6Cc61,5935286,5.935286
0xE5a3e74076c42C85BfE107Dd4441698CdD3d5F83,5931001,5.931001
0x66C7aeC52C885d7ED4357B795Df4ee729b8F8Bce,5930809,5.930809
0x219703a3c79670C8Ae2D70AFA9887EDEfF104C66,5920729,5.920729
0xB1FA98f9b72f93b735a229f6e7aAC9B631a49345,5917817,5.917817
0x252cc692D69f2e2568592e30802383C60Fce9faD,5916430,5.916430
0x0024Bbf104f59806b0Cf7d9fB8c5aDa8702d73F9,5915481,5.915481
0xf3397fC0BC666eeCB2055fbD7993B0c46242Cb2e,5912908,5.912908
0xFE39C94CD08d293B67a0623FD12FC21f171Ba1FF,5912205,5.912205
0xDc7647AB3e16beAC25Fa78D8bac4183F869855Ef,5897206,5.897206
0x9991145010D0FB96497e86B9579FC8C998B426d2,5887602,5.887602
0x841AD0AbAb2D33520ca236A2F5D8b038adDc12BA,5881553,5.881553
0xB3cdB137094A74B1426AA52ED7A08920C1B4Fc67,5864220,5.864220
0x638c1ee06500CA91255fA26e34b98dff97bBe96F,5856821,5.856821
0x46C963A51B8711cE1e88baa4C4E385d0353dc3d9,5821799,5.821799
0x6FCf069Bfb1E080EAA713a3b1d9670B9F287f1e1,5811496,5.811496
0x2729fEC417Fd0A301685e7Fb3f1f23944e7f5437,5795955,5.795955
0xf6018C44D4f2177143A5f820390e5Ac2695f0bA3,5783733,5.783733
0x7D49f8835c180bb9C8cc1BCdcA9E5e0921E011fe,5766182,5.766182
0x0B6513258f0bc261c912ab8917De4ae1b891fa6f,5764131,5.764131
0xf5091efCA092848f5bD8C962B4843f0a749D3435,5752114,5.752114
0xb63fa3993C00D7eDD5D2262569F426dd7cc96830,5744973,5.744973
0xB8620ADF3B54e61D93F04EF91ae23fdD9FE8c4EE,5723160,5.723160
0xD9d03Ad9c3683F99B172934f52b88d5a5390cC8f,5710591,5.710591
0x695E69A410ca27Cfa8AEac65e5e1c3677fAA9912,5707419,5.707419
0xA0026426E601363926907B7fBF1c03eD0df1E6D6,5706143,5.706143
0x53f56baf386d64c4DeFE12E033aA4D5d60d8113B,5703512,5.703512
0x4b864B3841903cc7c15c0a6b43e70d1Df6e598fe,5695931,5.695931
0x63aeA877b5d5FA234a1532F1b26A4F6d9051866e,5694923,5.694923
0x5EEF876C96fc72Be56e03A9bE247dd1608d3d275,5671283,5.671283
0x33b9bB2FecFB937E3ebAEF466108e2aE7c9CE110,5644700,5.644700
0xEEb62102fB2Dc7291d67c08d7f5aaF4bd9F030aF,5632963,5.632963
0xC29dac18Bf481C1615caEbea293B84C15B383828,5624364,5.624364
0x31EA2730A76c7d480bba0267Eb91d02a3087ea88,5619766,5.619766
0x0D884e8538c6cCf5791806A4D744B281461163D6,5593318,5.593318
0x491C511cf2E309c877e077DA35fbC63E025f05E5,5583259,5.583259
0xbA379E90ca621d2c0e3c223e69732429304BdA87,5569916,5.569916
0x3376830Dd428F5595Caa0f50f2E54B34D80b1d3B,5533640,5.533640
0x9c4446271D79EeEEb40A6f3002A591B565E17cfB,5532003,5.532003
0xCEdF8fCAAB9E2A06D10512db456e9DE2888AAb16,5529645,5.529645
0xE90172d7C019A720EDaaae2E470A955D1FA96d53,5510476,5.510476
0x6bD5905bD1b7bF8D05bF7Fc75cE3293ea7a66F99,5507113,5.507113
0x82dce97c2EA6176CbA1519a62c4D8189f4661887,5506908,5.506908
0x0F5B94ca5C5C56dC49229E1f18d35BFb71e922b7,5483381,5.483381
0xd2C41cC04EB699bE26546FcbB74815bd68283A6d,5462559,5.462559
0x706ce9eeC7d007272Dc4a0482d95C0615f721305,5447258,5.447258
0xBb5c287849833Dd7fdDDBB9388A1A136a4cee363,5438834,5.438834
0x24a038198E328Fb24cF64c0CC0e5bF6221676E7B,5432947,5.432947
0x187adaE3b9346BbfBc64f4963027197D6f8236e2,5407853,5.407853
0x63CE8A15C17f6E44dc50b2EFA1f29663ED0E26CB,5372275,5.372275
0x8541C121eb7e4e6EA6F77E0360D3F18BD4F5B108,5358837,5.358837
0x042431c64d6a97878244F72986E514394977DCF2,5347242,5.347242
0x5D05B4579676948069f9b969D9620e0fCB38a10A,5303265,5.303265
0x6bC35E201D6B7e8dAB95bA8AeA3c210ed279f6b8,5301424,5.301424
0xbabA9E16B40398af4Af1F6f0347889850977aE7E,5293248,5.293248
0xFE254e116d597f8135C06552CF55cc82D534fD82,5289316,5.289316
0xd4C4a4b11f80dC75EE534C0DA478cfe388b5bAaD,5245491,5.245491
0x508b0907701dFad406Bc80e7833Fd60E267e26BB,5205237,5.205237
0xc82a75D564521306e7Ee9eBD530a459292c45Ae7,5187356,5.187356
0x65877BE34c0c3C3A317d97028FD91bd261410026,5182308,5.182308
0xc08Cca75406703Bcff93CcB5F92B41eB48428F06,5174980,5.174980
0x175b9a7bc2678804669DCa587ad27dD5Ea27c28D,5171410,5.171410
0xf85cbCE2F34cCf3AA28566B7c4286E2300CD8d89,5152553,5.152553
0xD99A169f59155Af32E50F0CEa0a0cC64D01d80Ad,5128536,5.128536
0x7D3F44f841E6BB9877C29134645e4156c6F8315A,5101390,5.101390
0x800ee6f1630B7Fe450509c795fd86956A07938DA,5100128,5.100128
0x7EFEa400942FD835bc7CB7Be590900DA7b30DBFE,5094732,5.094732
0x704691C38DA3E44a2a313fc4B0dfc3F397273df1,5091925,5.091925
0x25F57fB784409b4DC99a8A52EFd21c5c7423Fc4A,5089009,5.089009
0x842fFC67bd31C724A3891Be4ef1504Ed65FdDdD0,5068230,5.068230
0xdf8C6088f7ff94cb9602854fAA42D2BecD9BDd18,5064958,5.064958
0x0e76a1BEDb8899F271A34C4FD559AEfFCd9714aF,5062629,5.062629
0x57045D79bDf91863b5E35Dd3fA94db7450da1cf9,5041362,5.041362
0xeDA7eAd1De430024b554815B6b50a3B86656B796,5027758,5.027758
0xfF407D7aAF92143CE4442d4dac37E56c3d250DFe,5018024,5.018024
0xC5882F70e5E5cfD423f6783dB34a0F9C5d12fDf7,5017133,5.017133
0x2678B3539299dD4a56be689d2b65d24F319Cc8AE,5006996,5.006996
0x730A83E082783AB59756DfBdD9FEd97bF3B9d66F,4996879,4.996879
0xa95A9ae4f1d9FfA80cECEDc1953993ef8e2317EE,4987041,4.987041
0xD7D2d2fD6a6fbf66902D7c346d28A21055EDAfE1,4974268,4.974268
0xA6843dA8a3fb223968f94182749cA1D307af9835,4968837,4.968837
0xC1D9b5F14ff46a9575D7f95acf5589Fb9E2c58a5,4967458,4.967458
0x42FFdD7E7949Ad694c6B0870dC0b9e617A08EC01,4961430,4.961430
0xEB4576fE753DAB07635c0Bb6c8f0A355e1Db5d31,4955061,4.955061
0x2318Af821084c45B275429326C574632D2449075,4952787,4.952787
0x35ca0A49e3aa1F147BB8B7BAb6C640940a69AfBf,4943260,4.943260
0x47896F0512F6FAc5FbE9fb8e5aFD1289cbB1d5CA,4916674,4.916674
0xa7A6d708099f7a90b05b56075D698702CeDC4798,4916627,4.916627
0x206f4842620c02adE8b94D637124e4c5a8E7f7db,4903802,4.903802
0x5b2412B1c2eeDd3669CF9a6F044257cF3ad5398c,4900960,4.900960
0x0c6Dcd50Cd7bB60674FB599Aabcb83238C4B0Db7,4896196,4.896196
0x412899162085922122B49a258224069D437cc6AA,4894794,4.894794
0x1FA00c52CFAd00f9CDf2030Ca6d71D4Ee6244b0D,4879429,4.879429
0x7C232FE7BEC3F0D2af00a222f4DA7Ed09aBAE539,4878757,4.878757
0x29022AcB1C0e306b7a18Fc3572b40244671Ed9a6,4872999,4.872999
0xc90631aF92e006E6b947c3Aed11778AD29ed3361,4863220,4.863220
0x54B5B2855b3A3fb663514726cd37a5cd7B74d017,4860884,4.860884
0xF4ACd5ABf7674e858947721d6E970A4478C928Be,4859770,4.859770
0x55Bd092d5FF2CaA6C34611128cef8C9697549472,4822203,4.822203
0x714E43949037Ff0a4d46f0fCA5205D045fbEAbE5,4816703,4.816703
0x19339a64E6FD87678f70638C3f5C790b0Ef3a252,4810238,4.810238
0x816a92C9eEFA8D3B3948d7Cdf6d843a158A19Ed0,4805128,4.805128
0xe4492cFaeFd01C96f0Ac8832Ae6aa536E848595e,4796695,4.796695
0x06a86aB769A32556587952EDc20A9a4ab2D56772,4792663,4.792663
0xE74b2C8F2f5e388d797a454A64760f3002C85a06,4791453,4.791453
0xE20604354319AEE5Bd1DfCe6ed8EC76FA3D6991a,4787404,4.787404
0x923dc78221B447ceE22E9FC15128cFBfe9c4a929,4785139,4.785139
0x1d513FD5281C6f7dD245289263A57dCe799722ED,4777649,4.777649
0xDcf94eD4BB2Af7B7C758934F3B2CD00da429e497,4770380,4.770380
0x6d0c15B3ED393f7dA388afDE99cf0F9486Fc0Bd9,4768194,4.768194
0xC434cf92Cf54f0Be8BF191f8e1ed23983b0f243d,4756304,4.756304
0x3Dc71Cff36515E594E2A0A898319f32A71e64D34,4738373,4.738373
