provider,amount_raw_wei,amount_normalized_18d
0xa7a9beebad2fcee9418100788274e046a9fb0c73,65522091287738150889,65.522091287738150889
0xb5572d6028fca712421879d8aa75363d615266d6,65506800044400451062,65.506800044400451062
0xee41235e561bf0bd66009b6ad867b4f48d0a85b0,65499095773534966324,65.499095773534966324
0x2a9db352271989ffdc47df60f6b9bfca2994da8e,65471258036361363037,65.471258036361363037
0x7e37f535d271e73d1d4428d0e9c8d1b77fed5d4f,65446606035095073402,65.446606035095073402
0xdb9e9c36ea1c25f1b8d204a6b476c40bd6350545,65440000000000000000,65.44
0xea7bef116f14cc7f6a5d0865240f1378588568ee,65436505838576632035,65.436505838576632035
0x1ce87035bb358aba7ee9169b1e6303678b89ac34,65435284950365815341,65.435284950365815341
0x495bfc3726e64ae5a822abdbc40892be8c4febd2,65432026449906507774,65.432026449906507774
0xf8c75901297e087d3195aa2e36ab53ff7cdbbd40,65431789906387737095,65.431789906387737095
0xf1a766dcbc01e8fcbac053143b59c7d47e8369d4,65427119680200488811,65.427119680200488811
0xa5364aa9e7f081920a5e67d5f70442727113ba2b,65418227332141593625,65.418227332141593625
0xf6ff4400f07c369d72cfb362bbaa64df531f0f3f,65414100000000000000,65.4141
0xd4f7492a526e3efd9fa72d01a2faa27f64a4cf22,65409323217866817846,65.409323217866817846
0x8a7d7c2f72f7585f1632eda196ba8bee67c920e7,65400000000000000000,65.4
0x4d62b09aa3af22696e7e533c90b4fedfbac1bd4f,65377907717613858681,65.377907717613858681
0x329318a4d3765648604c9c878e19f942d8a03bd1,65371122956360830026,65.371122956360830026
0xa3dd114366cd0f87ea15e285d31fe04b1a13cbf3,65365362779283026749,65.365362779283026749
0x37682ea9d6dc229be3a45e97d376bfbc9a3d92b1,65353164032525527780,65.35316403252552778
0x6c3607a1c47025855df392b0635fe3fbce0dea61,65341229235437294707,65.341229235437294707
0x7e7a86ed5b9bad2bbc416a6a536cc5a08844ab18,65340000000000000000,65.34
0x3d4212d830064cb4f462fd26649f2afaf5791c63,65336584903876990826,65.336584903876990826
0x78b7f45415c7faaf7fc4741478379b34acc81843,65328300000000000000,65.3283
0x74afa728260705abd80b959dabe048484241392e,65308983259173800602,65.308983259173800602
0x58358226fea7b2da377b2170ac4059d4f34bdef2,65307148008265767371,65.307148008265767371
0x6c3978be4540ed5d9f1a8e3b187ee41da5eebb07,65281995243043266372,65.281995243043266372
0xe3f190f5896e33b11e1c407248d96fe59b888dcd,65244000000000000000,65.244
0x2201d4a2b29e439ef4f1c8402b48880fdb0593a8,65243972110875479007,65.243972110875479007
0xe79fc0f291004144d878371ef4d709004d8f77ae,65230586385610857236,65.230586385610857236
0x25077e2bcdfc8f0e7e57255dc21c149ebbb30fd6,65230000000000000000,65.23
0x9378511d2744e17b887269350db720ac855afda5,65221205992130535400,65.2212059921305354
0x785d2e685b788a74f1775618ddd1f69efa199800,65204066728573356260,65.20406672857335626
0xdcd206103fbc81e50495e8b85c72d71e1b83606d,65200000000000000000,65.2
0xf10d28c7ce42d5ba455c556caf7340e9742d63d5,65195245668951305960,65.19524566895130596
0xc8319232617318af840f147393d24ce466a20604,65182892600000000000,65.1828926
0x2db5f9b9c04daf6b05bf6348b562c3f970419a44,65181782849919259488,65.181782849919259488
0x78a8321bb3b190418f7e1d7965e5553e6a3a396e,65168198938437234340,65.16819893843723434
0x1c4724b4bd75b718cca4c2f679c87f4c59071434,65165504255041286134,65.165504255041286134
0xa5c036f21c013d1b9432159b41d0a0292c553dbf,65163179582462751892,65.163179582462751892
0x570c60057644b67f62c0082e3f1252d35d4e369e,65155348800000000000,65.1553488
0x20563cc88c3d6d25e9ea04e530ed401f2062cab0,65138178584085789730,65.13817858408578973
0xcde3c57a77d9eabfab3525eacb77a3d005d07c64,65130000000000000000,65.13
0x54d4dfcbe6c2d417182fc32b87c998c1a1c2dc68,65123240478412639965,65.123240478412639965
0x192ea54ef670de89a21b090ec258b9d62fd278f3,65070200000000000000,65.0702
0x560d709df57f03a400e818d071a03629c0228c9d,65033984730345763044,65.033984730345763044
0xfa376d0628449ac8c5fa50d9dce8c2acbdd53fcc,65030456827161022374,65.030456827161022374
0x9c7d90debabe4f808b715c0e7bfa6e18c308c59b,65020000000000000000,65.02
0xd3d2a054df425665d6d7bf2f82cdae8e7a830967,65010000000000000000,65.01
0x522be782248284276d0935869d4c5f07ef940153,65005122079449443643,65.005122079449443643
0x35da68a22945029714ff41841b4659598a452e24,65001929935164434223,65.001929935164434223
0x32eb7acbc60eec7101b063da8df148454410a353,65000001403586131928,65.000001403586131928
0x5a2584c63a794c6efa8e2bd489b080746e549ec5,65000000000000000000,65
0xc16f5c62b29704f79becb2733cb7e12a91383261,65000000000000000000,65
0x3228dfd3d99a240483b4d377f2674141cacf964a,65000000000000000000,65
0xb46f84e2ba8be8a51863eedc9eee5330c8a9873b,65000000000000000000,65
0x31744e433b97a6bc058dfb80a41a062afcf76427,65000000000000000000,65
0x68314dc691d98d9fd354f9ba88cd036087581fe2,65000000000000000000,65
0xe7d3267e3f3a5802810bc5b098371cf788123b94,65000000000000000000,65
0xac3740e05cddfe3e501963d99f98da71ec3bbbf5,65000000000000000000,65
0x9f6a7133c5d280ec6e30ac9f679e8c2c80dd9634,65000000000000000000,65
0xaed471b028867e6fbfb9f34a2833507429bb73e3,65000000000000000000,65
0xcf89b2628925f9c97cb2c2bb47dd59e060c50f62,65000000000000000000,65
0x1143be0ad2faa3228acb0aac03f8b1dd55a71d95,65000000000000000000,65
0x7b625537a1f21275b8fd1ec97391887640babc26,64966626792579246792,64.966626792579246792
0xf96a6cc9b12fe69b74ab3962cef54e5e82fa2469,64953320725336197844,64.953320725336197844
0x8ad4dfbbad2dae23ab0021ae8a8ae82b7741797f,64915250801149608350,64.91525080114960835
0x8cde8841314648391b2476df70f3e0e332cae333,64900415201750012846,64.900415201750012846
0xfb6d2fba0eca3d0df8fd8df7f5a2b69fc1274c54,64891591141095162888,64.891591141095162888
0x539b26e23916f82bdfc539530f4934cde69fd50a,64859332453594087975,64.859332453594087975
0x36254b100945b4ae5b3e7c35e8ffab76c9815222,64851751317268325895,64.851751317268325895
0xf23677063567f905c2163a0eed00573df47aede7,64841778806436019495,64.841778806436019495
0x3d501e4df2844f3a62380313be55f24681211ad3,64837998034218498182,64.837998034218498182
0xaf01d91635d0f40cc749176a1658fe6c303148c2,64823230827175026439,64.823230827175026439
0x3e4c2aead19445e94f622c3f7eb1dfdc185251d5,64810155281905479153,64.810155281905479153
0xb8f8f83aae1f954e5c19737dff51ba5d40a19082,64807155612840264762,64.807155612840264762
0x9e2d2e07296f5fd4df75d16810b431a24cb7ca99,64802093282328950387,64.802093282328950387
0xf8213dc6bf54ee697c9074e8a71b036c4039c0bb,64777403851586141519,64.777403851586141519
0x17e251e75cb20c9ae1a8bc7f84680a28b086f120,64753311871046704340,64.75331187104670434
0x30f102de0f9ee7b026d69d499520b45f0cb8f784,64733461469869922033,64.733461469869922033
0x38ac25a84019120a6679535a0cfccbecc5e3cb3e,64730599056821731696,64.730599056821731696
0xde5cfd3d21ac92ae3a2484c21710a6ddcbcb2762,64719908406417806355,64.719908406417806355
0x3395f3e134bf5445b23bc23540e3db6c95926d00,64690000000000000000,64.69
0x76556977ffe003a9bab69e78a15aca1eb8a05f6d,64680000000000000000,64.68
0x48492ac1b79a9c561ac72c1c04592a5f84a498ae,64679135229497455123,64.679135229497455123
0xc5d5d45797374574c76c9c8374a25de9a8b4a26a,64659148710392435165,64.659148710392435165
0xe54c70c4c7d9a94febed55d20702fc4d5ba60405,64652661087758057547,64.652661087758057547
0x55eb4034f7d2fef0f8b0f36324838541204e4b5a,64643409834370598662,64.643409834370598662
0xddb73443198ef131aff440347409004bbe0869a7,64630000000000000000,64.63
0xee3ba2e63ec0e1ed7e0c3cdd2333c20174d3d439,64614328345376944835,64.614328345376944835
0xe936d7fdd2600e75d51226497e1bb75132c60de3,64613899108078919588,64.613899108078919588
0xd2d904e0af7f81eaed55198247128a27aca62c32,64608608453087307001,64.608608453087307001
0xee913b8a9bf7154ce3dc4d872f24f505a19f29f9,64600104387691786785,64.600104387691786785
0x17f7ebe17cac4a3304a65be6ebd1dcb48d718155,64598089884719109846,64.598089884719109846
0x409a37d2ad72ca59dd77d7bedb75a3e2f5404879,64595442183349313091,64.595442183349313091
0xf48a108de22479113ca06be3b0e0a6701aec0979,64591336408434837014,64.591336408434837014
0xbe4958df938cd77724622806f91cbdb005efae7a,64590100000000000000,64.5901
0x0f7704054123cd03a3122a84d92eb2711f60d088,64582010000000000000,64.58201
0x8745844bc5354b56ab1ec98174adea72ba49fe8e,64581980619731730102,64.581980619731730102
0x3930f678bdf80b691838e863ad811aaf9f1767e6,64571215214808384432,64.571215214808384432
0x4524714a135aa84d5a2452b114d2d393e1ee982f,64541672522184056905,64.541672522184056905
0x7999eb15cfc5e19cb6bf86b9e2c425836376c5b6,64540000000000000000,64.54
0xa7caccbe9cbb5813fae431096dfea710b7557c3b,64539389224066513654,64.539389224066513654
0x70e13239b3aa812af4fa6d5166a18e906c476f9c,64520000000000000000,64.52
0x98158dbd4dc0fb8c2d0aa47505e212db016a471f,64501194498578089096,64.501194498578089096
0x79c9af061ca2725f2e024f56152b097cc98c1709,64500000000000000000,64.5
0x2e9a52c0a550e7b52b5e5d3d7cc06baa400cd3a8,64500000000000000000,64.5
0x9595a2796c6c957b7280602b3216da4770cc7f68,64494113332054257657,64.494113332054257657
0x18610852004d54c1d7917fe5f61c29d8091c8dff,64491018741015096487,64.491018741015096487
0x701a97be29a223b21c946fcc62c2afafdca53376,64490156837199986995,64.490156837199986995
0x67e9f8183faee8c9964e5d221f72dca073941d4b,64474012395687762124,64.474012395687762124
0x509d1b2a483c97b63e5fe15f4dd43b667e09ee47,64461016970575705060,64.46101697057570506
0x001e8c28fbfad56e172635319f1d715bc063f5c3,64451241957052235514,64.451241957052235514
0x3d9da3dfff46c0adb68e552ff54612aa6988d3d3,64446911543799927623,64.446911543799927623
0xa97abef06f05262bcd4386829eb6b584e94f310a,64438863839182546229,64.438863839182546229
0x9f73270d484c73db39f9f1e793bb5d5683fa28be,64429974791529418068,64.429974791529418068
0xfe3dc5b380151738452c152fa8a35fafe98f2b92,64400000000000000000,64.4
0x3661a7b49bb2ce78a35d7cf58ffa93a9f7b0c619,64394741920233399057,64.394741920233399057
0xe84ee9c3cb03b572974cfd24d32e3f62b985648d,64381969656689518364,64.381969656689518364
0x192a1f611df510a3458d0256cd41cbe934b8c121,64370390805086141606,64.370390805086141606
0xe7d912bc9b75f0344d468ad3125da5da3bb3306b,64355000000000000000,64.355
0xbb76c874098ceddb13e5e59804698437ba7890fa,64354207818544702923,64.354207818544702923
0x1cd4e4c19c3870274ef60cf107619cd7296d84eb,64334344304353531553,64.334344304353531553
0x68d2e5dd694fd7e2ada3293e95687f5a6605a5af,64330000000000000000,64.33
0x0f3f33badba26585067c8be0fe39dcb2d9fade04,64300000000000000000,64.3
0xed1781c7ca946a97bd87437bb9bbd296f4f4c33e,64296100096591784835,64.296100096591784835
0x77e0c7b5df9a8f25d1056143a974ac5afcbf9ba5,64290168747227006788,64.290168747227006788
0x68f7b461b616dfb9e74ade42f586fbe056267dfe,64282976366890291990,64.28297636689029199
0xd8f03ee1b978ee4fe4860ef7f7f8ebdc6e7443a0,64242591154990304601,64.242591154990304601
0x9dcd0facadd24285265da418d3645ae3e0699a53,64220000000000000000,64.22
0x085982c1d0dff1abb34258e0fcfc19a6ef354ec3,64220000000000000000,64.22
0x533c0a994f679b0b0a7ff951d2038b4295c21838,64216253951338164042,64.216253951338164042
0x10bca7b6826a168cae3fbd178f9bff8fb0ba285b,64213334455517688946,64.213334455517688946
0x35b0c686c6977e765e8eb15a6c5fc76bfef6ab9f,64209265277131370559,64.209265277131370559
0x354bc27b4bf791ccd572fc4c2e80f335de8dfb58,64195865597941400279,64.195865597941400279
0x91a37fc3ce2ba4af516d373685bea44c561db842,64190000000000000000,64.19
0x4ab610ef9c4e71784b83341f50bc2714cafff9e3,64186094415251287955,64.186094415251287955
0x6d9bd8a83533de4e3b26370f18e28e5e3ec86dba,64181697046525335045,64.181697046525335045
0xc0b255106751eb431c2ed821e3e2557454e67264,64178605104806508830,64.17860510480650883
0x9c35fffde7eddd136ab9d17c464eee8b28c19306,64173070134082047710,64.17307013408204771
0xb0b6be55c811668ff9ff497847eb3ed23ef50893,64163101718183474378,64.163101718183474378
0xfd9a7ada945b1e1a202665ed40f6d11dd68ea59d,64159964679064729633,64.159964679064729633
0x665379fb42fe8e53f96ab51446aa6d4e4cf23f5a,64152217360558861200,64.1522173605588612
0x8ef4dd425cfc16480d34cdc7706d79b012f15f41,64143758244760155767,64.143758244760155767
0x54640bfc7b6a6a2b928560b45bade0d4baa794e4,64141998692987313348,64.141998692987313348
0x6722e84b7752cc9f048b4008bb26c77d46acf5a0,64136820998079688267,64.136820998079688267
0xa2fbe7863e6ef3e35e46bb4b9130532bf78835b8,64136050057195622193,64.136050057195622193
0x86cdd976a985544a0a55bd1cd3df1e3fb1f85102,64124031258070757799,64.124031258070757799
0x93c7473605530df1749dd51a988c243149fe1ee0,64108721850845758829,64.108721850845758829
0xbdaab8d7a76ac65dbfda4218f5426ee744cb134b,64104639834946322245,64.104639834946322245
0x2e78f778b54c0e0b47f8f7f05b50c9e161c0f095,64097079517252708593,64.097079517252708593
0x5302a9b6d85f4e3595fab3127716d540a8ce95a5,64078503569594457932,64.078503569594457932
0x42558220ab911397e02f1f31ef120026bef19112,64075400000000000000,64.0754
0x2f35d840d9d95fda11bac62b43c8915e1261512c,64073147064005290077,64.073147064005290077
0xd0e9cc66c3399cff3f9eb56c67883d1df8a2f7cf,64071276488233619416,64.071276488233619416
0x9c30bb41315a32dfa62d3718ee62db9cdaacef64,64070000000000000000,64.07
0xb679560c6da1446cccd20721869b8a41936ba9d6,64065800000000000000,64.0658
0x56ad090ca8eae55ab4021ae6bc291fc1925a01e7,64056531550065161132,64.056531550065161132
0xc08cca75406703bcff93ccb5f92b41eb48428f06,64049442592754478780,64.04944259275447878
0xbd06198fdcbe99d55aa7e20a793374819f11de5e,64037449101120869038,64.037449101120869038
0x4e244f3405644adc778d909038cacf4e7b6e862f,64037236887588350760,64.03723688758835076
0x2ad79b3f5358a9f0be893360e49f1b0c65360000,64019281545444125246,64.019281545444125246
0x771668d5ca9f328073035b848ed62b96829d992d,64015600000000000000,64.0156
0x77755eea149b578e3f08ca3371fd70b9684b883d,64010414878265869702,64.010414878265869702
0xdc07d1aeb630304c8cab22412330433bcd571708,64010000000000000000,64.01
0x4226267d8f1c0c57aa3404605c900a03c91a084e,64003854676252416476,64.003854676252416476
0x61c5cdebbcb549ffb5708e3c3cf144601fd14515,64000000000000000758,64.000000000000000758
0xcb4d5e7026c3f86348c80d918ba9e511295399f1,64000000000000000000,64
0x64c8d57ef262ec6f8459f7df256e865e4692d0c2,64000000000000000000,64
0x8682c90ba2705e4834b89313928d9aeec0011df2,64000000000000000000,64
0xff655f255af1d923e0ad73b3982ac593bb776bab,64000000000000000000,64
0x342b7a6636b095028e85354a2d33cdde5c53852e,64000000000000000000,64
0x1804f02197460a42eae7c116c1ecd027d73a1932,64000000000000000000,64
0x1184af06d18dc80e5ff94fa1a6573de76ec28230,64000000000000000000,64
0x6dd9e6c3424a01f4cebde3710f0cbace383b3baa,64000000000000000000,64
0xf920846c49cc216809c35d29c2189a0229feda64,64000000000000000000,64
0xde3eb35c15c1f2a9f449dd959a93472b1b0b6ebd,64000000000000000000,64
0x7e3e08f290c7f0067554aa1d540a59a2e865912e,64000000000000000000,64
0xf1196bf726ed9227507f5a8b7c87ae177124db2b,64000000000000000000,64
0x74aae86f04b2c28cf12e6c469331add1838fa4e6,63999229309505806257,63.999229309505806257
0xc8b0dec61a1189a94991421f0d6aefd7f617ace1,63989942140799404762,63.989942140799404762
0xa8a97a537072dec8c755ae7a5168ef7e4c19bca0,63984625543377474278,63.984625543377474278
0xa1d3a4c29600fb49abd3146603096a03aa63fb3a,63982829861141354250,63.98282986114135425
0xca241c81f27161c753fd11dded3b8738e3d1b62e,63963725474731522513,63.963725474731522513
0xb3c70b4222738cf0992638af78541777319dbbd2,63957682837468442702,63.957682837468442702
0xf626e9a2fddbf55b0b1a87c56128a7ba6723a85a,63956663010173673236,63.956663010173673236
0x1d0a39347142a5319acf521e0e7261925cffb029,63956536828248417154,63.956536828248417154
0xb7af65aa3fbc4a53ef332776ea77ee9263f5b04a,63927572374346628975,63.927572374346628975
0x93c4af5f0c6ee53191bad8429c55e2b3472f5492,63914213720000000000,63.91421372
0xda0a6f22524f8627c1984627b09e3f1f7243a3df,63910234809319362882,63.910234809319362882
0xc188d8e453429d8e4a9a3872f0ab3f642943874d,63900237220688622011,63.900237220688622011
0x0ec0b3b97809b3c8309f71083ad852b7116c85b2,63893452380645175031,63.893452380645175031
0x1f5568e90b9016798c2dedc96736810175c782ab,63890180513648368837,63.890180513648368837
0x20f6661aec49e9827e7a27796ab2d03f84e93526,63866429099908934894,63.866429099908934894
0xfd211ee23506e82938c88dc140e2d88f851e2039,63863168975789867197,63.863168975789867197
0x0cf0f4027e1f5c3b07633360530d974883377d5a,63842912771308418677,63.842912771308418677
0x638633db2bbf91b84abe58b6b096d152bcd26d01,63842705483279219034,63.842705483279219034
0xdcea3ea2b2528222d31369bbfc40174101be5c8d,63809120245730868450,63.80912024573086845
0x70a3fb9347d7dc9670b53d82a35caca5b5cc22e0,63786816164898482925,63.786816164898482925
0xf58ab8645737ed1b76ae61a37adab805c9ccedd2,63773900000000000000,63.7739
0x8fe5c4f84dd24f70c59060c2ffa3cab55c7fb584,63762972411386441355,63.762972411386441355
0x8913644d625f30e75dcf237641ded283fadcf999,63733585882615009060,63.73358588261500906
0x54ebdf76b687cb740b2477c21ad008895cdbaa4f,63727725043048880546,63.727725043048880546
0x385208658b24ccd9febe405fb80b295867a6d68d,63722934185555551204,63.722934185555551204
0x5514c5335e8e627e3c8d48461840c7dffc64c2d2,63718905223162702691,63.718905223162702691
0x431a741ead23b103fe75ae7ac82b87b135f31a6f,63714790483492498484,63.714790483492498484
0xf96674b7d80f57276c35a6a37bf2b6f937367f4a,63703403691258193125,63.703403691258193125
0x6427387b07c0a0fb7ca9b1ec09bfdab5308c3acb,63701094986260414658,63.701094986260414658
0xaf20a65dd30474a1a041b88d6f91d0807e8d2a11,63694062701338400766,63.694062701338400766
0x4e3b0c0828c5b255e69953c1e4f1f8f8dc04cc07,63691046611626176026,63.691046611626176026
0x73228781a5cfc883c5cf6a580ef5c38a39293ce7,63682841984676457189,63.682841984676457189
0x86824ddd7528388cf6448328503a30a4b9b95659,63676269589341901697,63.676269589341901697
0xb1e5fa3e806ad735bde708b538235d8e3becf475,63675905202014664065,63.675905202014664065
0x27c6238bb123236482f2eb9576b026ff398fa5c6,63675789728509327145,63.675789728509327145
0x5eaf7c522d5e526592bd626bb173590982ff5279,63646563793244084542,63.646563793244084542
0xa982d5d4dcb337c42547e992ac979d6250f9bbf1,63629584843196560030,63.62958484319656003
0x77192d60b4fc0bebf76e78369feabb6032a78118,63626522918790550718,63.626522918790550718
0xc6c3cabad5fffa4a3892bfd1448ab45b641ea3af,63613798457874540394,63.613798457874540394
0x4cbf8a04fc34956c748cd39a98d85b013207cbd2,63612423305421056812,63.612423305421056812
0x1402db22da8858103e8d1bae7c39212a023a29d3,63603340120500139041,63.603340120500139041
0x2f23c154332b291452d021bd4049ea0198dbd249,63603286655010250348,63.603286655010250348
0x8c07c8912f8e049ebba3719f50da1e6aa5e1dac5,63600000000000000000,63.6
0x90df8de337a48701d146ee83c71658f10219856a,63600000000000000000,63.6
0xadb68962a837668e2a1bb3a48254c85116139f18,63600000000000000000,63.6
0x603151bcb22ef0606707e064649c02906cec16e7,63597332671660513377,63.597332671660513377
0xee433b50dfbcf4aa232e4498e35c0ab880ef8abd,63591596255596730399,63.591596255596730399
0x47e01cb834d329ed9c4445526cfb393031891f03,63582381002965040714,63.582381002965040714
0xfedf94ba7aba1525635eab9463b84d8b683d9b89,63580333463440550238,63.580333463440550238
0x508d2a7ba462ed3777d8b1125edd8da28fa15ca7,63579115388884316548,63.579115388884316548
0x199201965f51cf810384fa6208c2cca913fe7dc5,63576966642070137859,63.576966642070137859
0x9a6105f2003eb8f6743daefe4c76467b8a5dfb96,63575899311967094416,63.575899311967094416
0xe42a2bb85ca11668903d830ac771beb30794d893,63572325768734700038,63.572325768734700038
0x36c6b368f2fe9bbebd681987d476e97688e0546b,63557021439361042735,63.557021439361042735
0xfda2d92ddf6092ef4e30df8d90b30291b800cc73,63554920853855627714,63.554920853855627714
0x773c8c9a0aa1b2a4001477eeae4f26688223fe4d,63542727495892315285,63.542727495892315285
0x1596b404043cb2c92b0bff4633f0f574bc62a3fd,63540360887021530331,63.540360887021530331
0x73f951ad7a3187b7def355950ca2489c4ca6ac6c,63539280822468280770,63.53928082246828077
0x42d47862d78b949d2dbbcfa293ca8f20a4839987,63538746252963215956,63.538746252963215956
0xcd57f9ad0024c302fa1f85530cc82ebe6ddecf58,63537730927090442735,63.537730927090442735
0x7405349ebb96503c52c56f3e53b4ddb1e19ed2b8,63530298774353927795,63.530298774353927795
0x40ef282f0c0ea1690e59be1314dd65d7a3df0fc2,63530000000000000000,63.53
0x783e40587348129682184a833bb64d0385688f87,63530000000000000000,63.53
0xa08c07f344854eedb4158a143cabd7ceec920ce0,63525314830507119187,63.525314830507119187
0x1cbfb56ad99a5e74a250af4799b2aed849e89cb7,63521238900275405647,63.521238900275405647
0x4e48c78aab3950d08952b1fa35022aabc91b6610,63510000000000000000,63.51
0x9ce904275f76da11878a825be551cac27960f045,63507729287139340032,63.507729287139340032
0x3fbe3fdd1825923fa669aa4905d15db4ab37d5bb,63506147449633723722,63.506147449633723722
0x55ee617c98986440c8dc43094ea0a0e745226f89,63500000000000000000,63.5
0xcedbb331adf092c386febcda3163c23c40c531cc,63500000000000000000,63.5
0x3095e7c78e04b85b6194ad134318c1166e47ff0c,63499466312222620894,63.499466312222620894
0x660dcf2b8df72059282edeee205d824a8e0b85f3,63485049970758873368,63.485049970758873368
0x96403e0a66909f927863a9a7838718346f0f9904,63484442046246667246,63.484442046246667246
0x01de86465a780de0b3c6d46baa6524f89c8cba6a,63484253903298354847,63.484253903298354847
0x4d714fae223ef93544dba24ebf17d68db0d0935c,63468052386314466001,63.468052386314466001
0x99cb3d6b35d515ca9e35070fabbf090eab8179fd,63460000000000000000,63.46
0xa5ff9da4d4f2fcf365aef549a86b849b54418e08,63455829655923645402,63.455829655923645402
0xa5f9add86a01de65d9219539d26ce82553a99d66,63450000000000000000,63.45
0xe515c2d339cb02ff247f0c96970017e79c4a27e3,63446038047163451316,63.446038047163451316
0xb00f46b38a2b93557efadcf5e4d7eb09869e7f0a,63440000000000000000,63.44
0x721214b0f3b753ed7f4e5ef2b9659d7fb918d080,63437616722689547953,63.437616722689547953
0xf75808ea94acd7e42579d54f1484962b275d573f,63437238269641315343,63.437238269641315343
0xe49f5bbc0a6e8c8e4c8ac8f3144cd1be121638bb,63419430879372338928,63.419430879372338928
0x690e7f53d4ee194aac9922bd1693336be8106cd5,63407473904538127028,63.407473904538127028
0x8f43878e19d2ed1048dc1b9dd1e37373a0249126,63370000000000000000,63.37
0x439fc347a360d0c9fda70f9f4f2558b78c5f27ab,63369340394360942784,63.369340394360942784
0x75f67f3ce3bcbd8775889c9506c7fdaaf955d986,63366548044525500000,63.3665480445255
0x4d143d69dda07360051619a162a79a92935dc26b,63352186047997610778,63.352186047997610778
0xe630d9730ca75e10bc45076d22b918ce2ca2e363,63327917049147681276,63.327917049147681276
0x219fecb7d0c37d8672b828f70d82ec465f6b1aed,63327668734698647156,63.327668734698647156
0x41ff5a359111a723746d3a5c61d1e2bd13c2781c,63326836633329311141,63.326836633329311141
0x11be812b4d8679fdb0abf7063a300b2b8090cdd9,63324290770219753552,63.324290770219753552
0x972424366c78b9310b35e323be34ac255b395e0c,63320000000000000000,63.32
0xdcb7bceb9970c39a722eb8f58b0b7a87326784ed,63314719005861769240,63.31471900586176924
0x5086ad31773a6483b4d46519b8111b8a55af8efa,63307282589501050622,63.307282589501050622
0x64655254eab0b57f40fa8042e457a5f15a79a1a8,63305104276749331598,63.305104276749331598
0x4d3be29fdd42e68cf8df3a18922dbeb82b300af2,63296690629013521000,63.296690629013521
0xf8a312a0c96e24a26e7941a31c52aefa9630e215,63280155724220945865,63.280155724220945865
0xeeddc1672cbb1315dfe4f6eaefc5528bd973732a,63269423095402193127,63.269423095402193127
0xed1c16e612da29a613ac79db259db3bee30f9939,63237346527907802301,63.237346527907802301
0xb7e99085477c9c5290f9a9a2c5822974bed83eb0,63231249479505087677,63.231249479505087677
0x8ba246f305d06e75b1c9a9e732c5c56239d59df1,63226000000000000000,63.226
0x48d732e704b90d77af8ec46fcf5cd75e03afa208,63208940308822944173,63.208940308822944173
0x6c999e5fc2d5fae19fddc59ad736191a761153e8,63186457318938726216,63.186457318938726216
0x7f28517b55f06c7dc7a9db4025d674c77814c1e9,63186010079878739673,63.186010079878739673
0x2fd385ec59cbe4f1d63fe8c2706d8a550fd906ac,63174655949154291246,63.174655949154291246
0x7df2b13126b668404b34dcc1ac7ae9b685a5afdc,63170499774127591468,63.170499774127591468
0xfef93f287cdc9e646d7c13c6c979de4fffdbe8c1,63160974472536439217,63.160974472536439217
0x532ffb1632349edee7bc203cabae4f7a4ea4d99a,63146924819863837634,63.146924819863837634
0x26e866982ed32964fc3dacf3be1cef6958678a3e,63133564369879496475,63.133564369879496475
0x7f1736a9cdcea6a01f691a29c995611cadcc8836,63122292938550420067,63.122292938550420067
0xa9cddf35538dd5b0f60c295e2d4767037f1ca048,63117919342408541020,63.11791934240854102
0xa4ba81f4c51623fea2e5eea9b01bf8a021abf60f,63113804182426041784,63.113804182426041784
0x5af58f280e51fc99ac1011b093116a097be28bd7,63110088295189625169,63.110088295189625169
0xba20883a2b1b0373e8997e5c11556bf8f5992362,63107406066073851015,63.107406066073851015
0x81d2fc40cad2331136856d3dfec18772a595f00a,63101184871460688040,63.10118487146068804
0x9cf3f348ddb94b9025188082e6677fb85b87bd56,63086500000000000000,63.0865
0xd6970332b6f7b156385bbdbbb9eafd598784f9a5,63085875059967950765,63.085875059967950765
0x867deb8c43dc46418a4f047aee9f27486036bb28,63077047157439118658,63.077047157439118658
0x10d64f7788f331761ca90e98a7bc02c3582fed57,63075542382398497932,63.075542382398497932
0xbafae720ef0ddf22056e95d051dd99098ff1f203,63072533586133615936,63.072533586133615936
0x8326aaaa716e8fe93b016e1de439d69f35e9fba3,63070000000000000000,63.07
0x6116f24f7ea3d53676c4889a321cde71daee9346,63060000000000000000,63.06
0x0914bf3bc0df31318dfdd4c5d3d68dd6b34b1e86,63056758727430326865,63.056758727430326865
0xd4b5d2c8af1cb4a7bc193f77842ef6a859fe64a2,63050000000000000000,63.05
0xb98f2402345c9ba252a8e2131f74a118cc962f76,63048588391033377495,63.048588391033377495
0x8b8dcd2934b6a14415e4c3c2b74b58a578b97672,63043197683860056822,63.043197683860056822
0x5c0f075a32a4e5b6edbd51f9d42da7279e99f55a,63039201951747644844,63.039201951747644844
0x8435665338f1ec3c5037d785509742254579c2e7,63030000000000000000,63.03
0x1d3dba989739e8f1cabdd30f9d1db6157b9f3873,63023576163451731701,63.023576163451731701
0xa78efbd415ac3f4491c9d73844d1809c7d7a7d76,63010000000000000000,63.01
0xa91632c373de77f6f2731b34410da69e8fdc0121,63003714026401264464,63.003714026401264464
0x9adf3e09c6a08af6714893f577ea858e4b8b8937,63000000000000000000,63
0x7a8ca9c4444e560e155e4da28d3dfa3aad4a5977,63000000000000000000,63
